timestamps,Delta,Theta,Alpha,Beta,Gamma,Label
254025.918,1.3574220048491017,14.7344511724949,-10.612164024500071,-63.22566348445845,-304.3194367457472,rest
254025.92,1.9010229067830835,15.734506382139823,-12.414450366693918,-64.41288897596748,-483.788779344611,rest
254025.922,2.4320748195861293,16.54370882379882,-12.90024800322374,-48.11266859086139,152.5982172461292,rest
254025.924,2.9520313822285926,17.126979810485096,-12.136802565688676,-24.3083900465922,478.7144956455867,rest
254025.926,3.4592001618980888,17.44645866596648,-10.319877099282724,-1.4593144967947471,-47.49605593365792,rest
254025.928,3.955382104014463,17.475029757894323,-7.713893897937974,18.961720069675767,-372.3385446037636,rest
254025.93,4.44126939355305,17.189991908842508,-4.637768403170964,35.937828978320184,-63.41580959735673,rest
254025.97,4.911228466622743,16.565843363161683,-1.4486752467276922,45.55748719282949,354.32522494658565,rest
254025.974,5.361164039057941,15.589751924444435,1.5317365677904875,47.61099497705245,168.51055762516756,rest
254025.978,5.79878842774724,14.279981703982717,4.088570451755567,47.399591876392506,-519.0429388843143,rest
254025.982,6.237568716034309,12.67445289531918,6.095141412889282,45.19331182526408,-243.27877342383695,rest
254025.985,6.68334179244324,10.806311558911084,7.454893082022663,31.71932499394996,583.839077301675,rest
254025.989,7.135923562110698,8.706119054687411,8.110478013715792,1.622716725721436,338.13601693444195,rest
254025.993,7.601423200301321,6.422388645238483,8.09491375201884,-34.66243313829555,-420.4051103302456,rest
254025.997,8.092531595934997,4.02020075353778,7.518196130454333,-60.05562083329462,-437.73403605214673,rest
254026.0,8.616347386302799,1.55792383718249,6.495183689552166,-67.15241039179236,271.61656364520024,rest
254026.004,9.170627937210677,-0.9205908838108556,5.117935278853293,-58.91417062881463,439.4691019971637,rest
254026.008,9.752256464795426,-3.372000988244229,3.4881333580248723,-39.03299928553035,-213.2542828607089,rest
254026.012,10.36081007477102,-5.748158221595748,1.7270976545720105,-10.585999296274148,-346.37500851669336,rest
254026.015,10.991445415106435,-8.009343555454592,-0.0611630421367799,18.54888325529633,113.9200105278184,rest
254026.019,11.630728056261097,-10.131675257788682,-1.8079663107041315,38.015608816003706,311.5169023970956,rest
254026.023,12.263429783988403,-12.09492044598796,-3.445464283580894,44.37246936406141,12.780826301238813,rest
254026.027,12.879103163980446,-13.871027075182514,-4.877415321988283,42.63773640338026,-363.7667684648837,rest
254026.03,13.467479599395617,-15.4325689745128,-6.005655069787179,37.087044046599416,-99.11274321560258,rest
254026.034,14.012436145101988,-16.763501181273647,-6.763135036487375,26.739506549666725,422.278412986945,rest
254026.038,14.49911190960294,-17.846912820265388,-7.088144306594934,12.684082876763837,178.81044882925835,rest
254026.042,14.924708732302816,-18.647289787755007,-6.889500326926841,1.679825414723296,-497.8016206836181,rest
254026.049,15.293798591254989,-19.120923883606352,-6.0889000889243095,-3.669726593174644,-274.75514742928044,rest
254026.053,15.605392714906332,-19.24064421764885,-4.695969436018787,-10.960464287303294,509.7319832950587,rest
254026.057,15.853823861721244,-18.995655165368365,-2.8087281685157786,-26.601085443796205,369.9322494445127,rest
254026.061,16.040911933652225,-18.371584209909525,-0.5559429438803705,-43.965912026103794,-378.2320473303088,rest
254026.065,16.17732683120147,-17.3499031638041,1.91339063514726,-50.66154727299882,-445.1386733843962,rest
254026.069,16.270924383124786,-15.92987794621248,4.38825812273734,-43.35915047648195,235.5887274059109,rest
254026.072,16.321657402141923,-14.137856395605231,6.596298469971108,-28.10017795265837,429.8637818269168,rest
254026.076,16.328563948125264,-12.014420380057608,8.267931677337307,-9.873339469267648,-144.59548223987102,rest
254026.08,16.293800091174667,-9.606266460024251,9.18720771485049,10.13374220394834,-324.5209794942499,rest
254026.084,16.216583607237226,-6.975179968685376,9.19399989218192,28.72278538077949,38.58033880938943,rest
254026.088,16.088572688920102,-4.203507350505257,8.190192387891829,40.14356837007712,293.61136072290753,rest
254026.092,15.89971175295812,-1.380620604669128,6.185986084881938,43.0293237752309,56.687618298776,rest
254026.096,15.645053762143046,1.4121974399893724,3.3349915324217263,41.87588737785399,-354.6157936364553,rest
254026.1,15.32094799296522,4.097928676395613,-0.0960659786223686,38.98555087295858,-120.39229626435296,rest
254026.104,14.918538575754932,6.595386974824296,-3.7811563605467073,30.68972780953026,390.7805079066041,rest
254026.108,14.429505566542687,8.83209305547417,-7.342365161942854,15.508268526933785,217.2471296582133,rest
254026.112,13.857049838681837,10.765191525430613,-10.34628970694754,-0.4060329048184258,-434.1519323072301,rest
254026.116,13.21292540818005,12.376516850927151,-12.373362542829272,-12.081123130835298,-333.38978595013833,rest
254026.12,12.504751952383511,13.650165489199912,-13.126617372434104,-23.74579735260281,437.923347356976,rest
254026.124,11.733904541567552,14.568836179349328,-12.475653560928382,-40.830689206496174,362.2957042487592,rest
254026.138,10.90362356565402,15.127982137732255,-10.4363073753443,-58.84934641192094,-298.171901130546,rest
254026.143,10.020274391563833,15.337515550497006,-7.165495693738093,-66.90381959882322,-293.85833284146435,rest
254026.148,9.08563518675516,15.207769384474595,-2.978224804652606,-59.0435415127841,133.6725354234023,rest
254026.153,8.094347394843625,14.744930504395034,1.67880725621431,-36.83845337891193,276.8670952340654,rest
254026.157,7.041571094607738,13.964392539418805,6.312358624430741,-3.79484243804227,-50.67948530131243,rest
254026.162,5.928357904510025,12.899501292041606,10.458438874363996,35.34706969412624,-357.2134544128033,rest
254026.167,4.755910587707495,11.590366894115649,13.70375866550808,69.67057065726001,-18.083879189667435,rest
254026.172,3.5203535637549868,10.073666476547078,15.705253645780488,85.07483205341835,444.3408095065554,rest
254026.176,2.220981767584685,8.39585659178864,16.260058514002406,76.9696079426221,117.65712169915862,rest
254026.181,0.8701936667626177,6.628247344630587,15.361761479681295,54.08669573319537,-528.7584563513262,rest
254026.186,-0.5127015233891558,4.852855287677185,13.161554557627884,25.9776546239779,-211.16508636606463,rest
254026.191,-1.9136763725038537,3.137926054054692,9.890980664719828,-5.655418995502985,548.7816265987981,rest
254026.195,-3.321180039691197,1.5403694986151617,5.848145573211236,-38.64080660247204,292.3161210375093,rest
254026.2,-4.7145151314844576,0.1235938968159519,1.4161561668632934,-62.55499769322746,-446.9943459160422,rest
254026.205,-6.065443052676462,-1.048119962795679,-2.985935409550234,-67.85384885342987,-384.5385437523763,rest
254026.21,-7.351342769023003,-1.9347966361690645,-7.000853507697326,-57.43700888262276,332.2713374064888,rest
254026.214,-8.558970729101635,-2.527960575178324,-10.374167451655412,-41.43558448082199,413.70769983146727,rest
254026.219,-9.676595159357484,-2.836240853827208,-12.929397203750131,-24.689982408671465,-239.9819694306325,rest
254026.224,-10.691266246946508,-2.8792803792009725,-14.557978920184212,-6.019265748394796,-318.61191572790847,rest
254026.229,-11.59503895753484,-2.696510210172945,-15.241320387789584,14.006101318120722,133.8709643913661,rest
254026.207,-12.387009117437271,-2.3475844628054445,-15.044629109930366,31.83479040576208,253.38369731324596,rest
254026.211,-13.06607726980262,-1.8961193177950224,-14.065252643752586,46.05478949258702,-54.55758238294628,rest
254026.216,-13.626303219743182,-1.398270602155541,-12.39715655929056,56.92952735623953,-325.6448383190223,rest
254026.22,-14.063370251249417,-0.9110118651847512,-10.150474808698714,60.10883525638989,-24.504091929679504,rest
254026.225,-14.38221468209673,-0.5020958130665749,-7.475540522982709,47.53524405544263,387.0916396728604,rest
254026.23,-14.593215399648704,-0.2396893275913106,-4.533798169970654,18.37093505500608,162.88033859655124,rest
254026.234,-14.703204625822131,-0.1735082233393186,-1.4505038074542411,-15.588641010545077,-338.0638939040749,rest
254026.239,-14.716642832797923,-0.3347419521537767,1.6784701923958123,-39.94511567836575,-295.1897681484237,rest
254026.243,-14.643792354754392,-0.7487707814737619,4.745626164441728,-49.429398198652486,303.8876718258901,rest
254026.248,-14.498173939829067,-1.429555563280125,7.640202266594152,-45.512586275278,365.6837698931877,rest
254026.252,-14.284954630796324,-2.359425489845742,10.29336328073548,-29.236765349201647,-364.6791447803025,rest
254026.257,-14.000771472106043,-3.4905817955721297,12.665113088045471,-5.020484822542161,-412.1821164477577,rest
254026.261,-13.645941185477184,-4.7691079732020185,14.677455560082135,13.921077629506224,358.4314809856622,rest
254026.266,-13.22761356094073,-6.143094264376673,16.199544204005708,15.138983110690477,466.4718855386597,rest
254026.27,-12.748717382397675,-7.546241797150577,17.1047779883899,1.2235019394270394,-203.49094313520175,rest
254026.275,-12.20308725024791,-8.893223108503427,17.30040365008965,-13.533853155316246,-525.7230888839306,rest
254026.279,-11.58610644963861,-10.102507776630132,16.68976819692391,-19.707108354504623,65.7138427123291,rest
254026.284,-10.903211420883718,-11.114599967329893,15.153988552418287,-18.31319477063746,513.4211461840852,rest
254026.288,-10.164124899270238,-11.884284535912377,12.605710840446926,-11.703968045095868,2.498003780819647,rest
254026.293,-9.375454406202996,-12.369596156134469,9.047788904725206,1.3400559768687264,-383.60609139565247,rest
254026.291,-8.544720438165143,-12.540410645199632,4.572511621967358,19.306239066358064,-106.7690362186822,rest
254026.296,-7.686600826950931,-12.389992269607324,-0.6558158606315885,34.897906716867965,343.15239523999105,rest
254026.301,-6.815908273419032,-11.922617123930324,-6.3684524550449,43.38029389897682,235.4770999686881,rest
254026.306,-5.935989073128925,-11.133524321493296,-12.158593365079414,47.306493729187366,-501.259371293061,rest
254026.31,-5.043040336424768,-10.017269834670511,-17.539736183352574,46.99039900975088,-327.54125478539675,rest
254026.315,-4.140388268166621,-8.592946862830038,-22.055889772967227,33.90448028971633,541.9140672269132,rest
254026.32,-3.239306331305778,-6.904599851451806,-25.326380654477205,2.288530584067363,415.03939485467146,rest
254026.325,-2.346518621601321,-4.997837983922819,-27.027162113887847,-37.58898391145951,-326.43022584439234,rest
254600.734,-0.0017141137816394,-0.0028798022324216,-0.0068208226790283,-0.651498809113656,-70.04046865609723,rest
254600.738,-0.0121516069033485,-0.0201217801815511,-0.0460957617630962,-3.5334330761609385,57.31085605374509,rest
254600.742,-0.0416795294092308,-0.0674787301886984,-0.1465448504317951,-7.68016907886233,271.52450396606406,rest
254600.747,-0.0965170018824509,-0.1511277406975143,-0.3020779933591083,-7.319748953259383,-249.6888577250624,rest
254600.751,-0.1804978287347343,-0.2704976056448616,-0.4813095521300862,0.6475765042917547,-432.7309047835685,rest
254600.755,-0.3064137572723976,-0.4375395719014702,-0.679350711130778,9.394453904624546,403.3780963373823,rest
254600.759,-0.4975869533546037,-0.6780439574229303,-0.9192837207502642,10.014041689984738,428.2112929519998,rest
254600.763,-0.7760784039200751,-1.0094548565920731,-1.1932242595858908,4.195619870146212,-260.84339430319847,rest
254600.768,-1.1563051030143985,-1.429021619335651,-1.4366931815908388,1.5418615341597366,-420.0933847519741,rest
254600.772,-1.6529232143316694,-1.9276337297753985,-1.5748086884434307,5.551818195960257,-10.767490404946653,rest
254600.776,-2.286642847794188,-2.500076928370265,-1.5590289494522314,10.389537905212716,512.8417077363362,rest
254600.78,-3.0738770851829256,-3.127425182515428,-1.33179839365935,12.266568041596493,131.56365896249395,rest
254600.734,-4.015251919954148,-3.758956315960901,-0.7946820917920234,14.130748034423029,-617.6367643778234,rest
254600.738,-5.100156375218154,-4.323741991692203,0.1432988359434362,16.136753493559333,-86.930070820179,rest
254600.742,-6.3139987490231615,-4.747763715927952,1.5070974848287793,11.915549162463172,566.2519506532458,rest
254600.747,-7.636281844763536,-4.955265274081596,3.2473217678543675,-3.138246004175996,-143.3249777799825,rest
254600.751,-9.043794181238788,-4.87886116636597,5.222269849765474,-28.2490624211219,-368.28043104037584,rest
254600.755,-10.522432928515869,-4.483414268617368,7.162434403274256,-59.55823692712941,392.5962862317877,rest
254600.759,-12.069205148928592,-3.770662615593893,8.703571403240343,-86.7545298448274,316.95952352075284,rest
254600.763,-13.680814771014138,-2.758939225259769,9.49337886370176,-90.78391566505934,-299.43987248253205,rest
254600.768,-15.347609189085905,-1.4717873984948473,9.271290661556266,-56.34938659424226,-457.9952181207689,rest
254600.772,-17.061744010874445,0.0491487004484728,7.875303826142504,10.284144825315622,-4.6548915419221775,rest
254600.776,-18.82323318738341,1.7361230898511983,5.249724432076741,82.02161358686257,556.6575378507179,rest
254600.78,-20.62978899694695,3.516308448950121,1.5102002712058735,131.6353454633674,148.58849377507468,rest
254600.777,-22.465687864784883,5.333901717324995,-3.014786100338647,146.24552746437274,-601.4469183776271,rest
254600.781,-24.30963193859028,7.138279008149072,-7.85554484476871,122.56806881341036,-195.23896022564628,rest
254600.784,-26.14882329552296,8.861700669887568,-12.51352602374388,62.3602657915568,627.9365236710514,rest
254600.788,-27.97480578634902,10.42960832020056,-16.49433917169766,-19.01168096757635,327.1134645229564,rest
254600.791,-29.769305406395272,11.787974905642091,-19.301092342257892,-90.61877849346864,-567.818807134541,rest
254600.795,-31.50639285683572,12.90109276387717,-20.505126827772266,-125.70231167513688,-465.8650852935058,rest
254600.798,-33.167207545444505,13.72730615893784,-19.86239207186006,-120.75562911883294,471.2687423012878,rest
254600.802,-34.741572518299414,14.218280473518822,-17.347272136205067,-89.64672083499912,468.66729387895305,rest
254600.805,-36.217053281615975,14.340198833716943,-13.108126286120708,-46.7508374312784,-390.69785246043153,rest
254600.809,-37.57786067571824,14.077089904605929,-7.450553523114752,-3.1646779893157,-367.357480645934,rest
254600.813,-38.81515721301718,13.41404501098102,-0.8528798174527636,29.39352428581636,275.62526997340115,rest
254600.816,-39.9299246307344,12.333824258593364,6.072910580302972,43.30485515015094,332.3035528963964,rest
254600.82,-40.92378963913024,10.83439001601532,12.6863852730528,42.98238414828232,-125.67011437729744,rest
254600.823,-41.79364381839652,8.938856669050367,18.405082955318758,40.25011518396369,-394.5630654114979,rest
254600.827,-42.538850625511735,6.682632975412051,22.727198715899352,40.58818088989182,-11.354146214255303,rest
254600.83,-43.167119440007895,4.102765509860792,25.253749166393728,39.755062570856445,479.1839490344914,rest
254600.834,-43.6847386946576,1.2541550610651655,25.76786404322564,34.90222733873834,146.8629777727481,rest
254600.837,-44.08431256016559,-1.771493226269436,24.299123221773257,29.882308732031028,-588.8727737911876,rest
254600.841,-44.35124272144176,-4.861140451777223,21.07582055531508,24.679530189478907,-298.675017887578,rest
254600.844,-44.478796376773175,-7.911115405322055,16.424715529945868,9.758683990996465,627.0939991481475,rest
254600.849,-44.465877560475306,-10.82703371789774,10.74496194800641,-19.91532653021553,431.243024503464,rest
254600.852,-44.302922825077054,-13.503177253020604,4.528542941250931,-52.736782944202616,-529.703567378862,rest
254600.856,-43.973418444848384,-15.829759898041656,-1.6972395500253927,-71.94647245838551,-517.0482619802486,rest
254600.86,-43.46971434361707,-17.724552399419466,-7.486062708861065,-73.02010761776631,437.81803960635045,rest
254600.863,-42.79609885162402,-19.140556720035843,-12.513894547789702,-60.92310407458841,525.1488086305892,rest
254600.867,-41.95692477533502,-20.046364895328203,-16.538365161905556,-37.77566116554267,-366.40506569259406,rest
254600.87,-40.95318758663391,-20.420850326617327,-19.38899162948533,-4.24782801475637,-442.7807947973624,rest
254600.874,-39.79249546706178,-20.270430184456664,-21.008818706127304,31.36760055089959,213.19337668761665,rest
254600.878,-38.49462983271642,-19.637059265007785,-21.46257966012752,55.82327100533233,344.5714080994443,rest
254600.881,-37.08532855994834,-18.584305899855384,-20.88212898747349,62.76786670605272,-24.309279625692312,rest
254600.885,-35.589506170115726,-17.181991842551565,-19.40988238646788,56.66694691331465,-261.40445604103525,rest
254600.888,-34.03339194999039,-15.5063648407364,-17.188647599973088,44.831609917835,-129.50114670908465,rest
254600.892,-32.448094863065755,-13.64259786883446,-14.363830373533924,30.910710788898665,295.65650844156954,rest
254600.896,-30.86087473655784,-11.66620121739536,-11.039947749439198,18.630862623147262,253.47973646532185,rest
254600.899,-29.28282684179168,-9.619841168252329,-7.239235583399198,13.400255930845384,-543.6594813965581,rest
254600.903,-27.714301155898568,-7.523037116742951,-2.956679284971768,12.34916659565125,-346.17692230473904,rest
254600.906,-26.159935869668697,-5.3992559488934,1.741174030039128,1.0729459297405477,681.3938420938474,rest
254600.91,-24.628195235333028,-3.2757093605142686,6.699118835351858,-29.7772068606962,378.65634584007273,rest
254600.914,-23.120637660951346,-1.1655161818160171,11.713344822534106,-70.3614176733167,-516.2175136869749,rest
254600.917,-21.634106576768914,0.9269951618356992,16.52289012800507,-100.76292018824776,-335.6365916013181,rest
254600.923,-20.172271023494357,2.984972598392315,20.77530195282537,-107.65041533249826,351.896212102311,rest
254600.927,-18.746495833025243,4.977351279058238,24.05993221021642,-87.33274736012496,267.76259384565884,rest
254600.931,-17.36754015912738,6.873738909950044,25.993837681661965,-41.71705660869176,-288.49699423362216,rest
254600.934,-16.043696766603176,8.648064405801804,26.279008590180247,20.00552209934764,-212.55373635115168,rest
254600.938,-14.786657420257686,10.2689521718922,24.720372447941813,79.40023921857038,146.26909404072092,rest
254600.941,-13.613183982894288,11.697969991058082,21.25549341068083,116.6343567222207,237.293210018176,rest
254600.945,-12.5367891277062,12.905373010488706,16.013606937321185,123.33866389684302,54.23044097738874,rest
254600.949,-11.560216175154714,13.88357382719128,9.345090543885757,105.1407596654329,-391.78463153384615,rest
254600.952,-10.681275135506397,14.63640626830853,1.7648587384781067,70.70053125542816,-188.38470628396416,rest
254600.956,-9.90221803294278,15.162232236215235,-6.135498998372822,24.734334099177477,529.6113977053831,rest
254600.96,-9.223802358021594,15.463940669443248,-13.715734594334782,-24.70256228648721,286.14259340575035,rest
254600.963,-8.632648681061639,15.569795278326913,-20.296407787695045,-62.19617123809043,-571.1558997282577,rest
254600.967,-8.105863725220505,15.523037369504149,-25.253300162632577,-77.94088322700637,-395.95720243733336,rest
254600.971,-7.626759009646721,15.352329338121256,-28.15113283695641,-78.04954977677934,555.6487973319391,rest
254600.974,-7.184411002563334,15.071470079174963,-28.780639027340836,-72.91232988445174,496.8964895322697,rest
254600.978,-6.758839553319271,14.704411632234748,-27.11057772940415,-62.0240625714038,-471.400638516987,rest
254600.982,-6.319957877304793,14.28566692293992,-23.2869077552591,-40.242748655715125,-579.1925532160143,rest
254600.985,-5.843360191687919,13.831700308146782,-17.685975423694476,-12.46885874654011,352.66670952398374,rest
254600.989,-5.318011303709023,13.328104461741214,-10.901417001530914,9.372952778844882,526.4390199810392,rest
254600.993,-4.739632556577275,12.743338150358822,-3.642483488831961,20.448388838453173,-209.4805392324236,rest
254601.006,-4.106264090858369,12.039498338594836,3.3680249963779616,26.017119181588196,-274.4509043487553,rest
254601.01,-3.422482663780701,11.168600914459194,9.45675694156107,32.59835110475741,17.34037366897985,rest
254601.014,-2.700685581180733,10.074614780418225,14.068426580772956,42.69959957772149,229.5452072017302,rest
254601.019,-1.9497210259439743,8.717309810679115,16.87046238992818,58.00624736378652,128.14258782369544,rest
254601.023,-1.1645803634859528,7.092575989486751,17.81711505871565,78.0211200632251,-593.9126583744367,rest
254601.027,-0.3350030001084788,5.217997630266886,17.09263503497288,90.71097657546778,-178.78594281221413,rest
254601.032,0.5409521099750965,3.1093027373512405,15.011106294329911,75.44411687067944,789.3402531292796,rest
254601.036,1.4612876448455836,0.7881472375781999,11.986375556359226,24.32731872994144,232.84682819060157,rest
254601.041,2.431480548758832,-1.6986916908059004,8.522706835209167,-45.73145657387028,-590.0964423755355,rest
254601.045,3.4597365774608355,-4.289410157544486,5.126766298786993,-107.33860136626537,-294.8546528445209,rest
254601.049,4.5442711430736775,-6.931191406756088,2.1934233144227755,-141.56074296844974,439.4277852088188,rest
254601.054,5.675538512643281,-9.57755848105892,-0.0212412322255033,-139.78805956045494,329.2227566144933,rest
254601.058,6.848982787648277,-12.167624730458064,-1.3636162450025635,-99.6200255669691,-421.9747709600711,rest
254601.063,8.066124674336365,-14.62661798146263,-1.7877680902101047,-30.39569713306833,-377.4930720830592,rest
254601.067,9.323578109693452,-16.88769117242786,-1.39931259085034,42.64094039433737,310.4143620468977,rest
254601.071,10.608750311013154,-18.90136397113221,-0.4482980567705027,90.88672801476449,371.9468130356671,rest
254601.076,11.906368929082,-20.62545174669597,0.742470425798679,101.12888734990592,-116.5989433064015,rest
254601.08,13.203156245116972,-22.01819111073244,1.845735379824066,80.37347891173792,-247.1372631510582,rest
254601.085,14.4841719274954,-23.045872314371397,2.559073689002457,45.42689623181043,-54.54382321452224,rest
254601.089,15.730147082912207,-23.68834697833256,2.6344039171159084,12.417241974763256,259.312855036464,rest
254601.086,16.927048405214634,-23.923241174940017,1.95011126211868,-5.124231756799648,183.5152182902487,rest
254601.09,18.077170824165886,-23.70866132769301,0.5656295917232226,0.2210837936954462,-551.4119532401721,rest
254601.094,19.192212013734217,-22.99849039775149,-1.3296766410121452,19.297343871030428,-284.2241611634336,rest
254601.098,20.278292631547483,-21.771415868561256,-3.514019102079769,27.615573499356355,704.5230696701291,rest
254601.102,21.33825825984963,-20.02867876118595,-5.752793766252556,7.919992324679586,394.305156359393,rest
254601.105,22.385443776710737,-17.77152659619957,-7.769807433550703,-32.10548928776122,-536.4284912176252,rest
254601.109,23.441706189187567,-15.006305093863528,-9.293362177156755,-70.63383642391243,-509.38514839910295,rest
254601.113,24.52139392307437,-11.773126495049084,-10.15705925960027,-92.63519547607332,404.2238870821445,rest
254601.117,25.62901999302367,-8.148683139935724,-10.319754683626376,-92.41539549349476,568.9478291387557,rest
254601.121,26.773168039126126,-4.219576732024491,-9.798983059752931,-65.81783227974469,-384.1652906015203,rest
254601.124,27.97007673191313,-0.0735405460691836,-8.64687148746285,-14.984187751229408,-569.4785963879056,rest
254601.128,29.23061228660105,4.180935918472801,-6.994411553072491,42.35712413447815,285.46937585232337,rest
254601.132,30.55252542422802,8.40576516202683,-5.058907332761379,81.08389598892121,476.2050281758725,rest
254601.136,31.926173844725845,12.449324207530656,-3.0811614434076238,87.81824628030009,-110.68184533192616,rest
254601.139,33.33993919349388,16.162478559938215,-1.264846446623337,68.02904808705833,-260.69455319580953,rest
254601.143,34.77692214459952,19.39945754336482,0.2379038889407184,36.857578503109295,-69.54301749246777,rest
254601.147,36.21200010522954,22.019436186565976,1.334270343539793,8.754312743342503,235.33052956736591,rest
254601.151,37.62166227166061,23.90970749577388,2.041607568000118,-4.221380587894474,227.46582841980688,rest
254601.155,38.99683724463072,25.01184000297777,2.526833185598264,4.708325739594002,-547.3345201838539,rest
254601.158,40.33772706958748,25.31377715905572,3.0408695245262947,26.331295789569378,-346.79922499413425,rest
254601.168,41.63881139705699,24.8233470689368,3.8015937759192937,35.42080245546889,698.1835352310677,rest
254601.172,42.8893454852816,23.568211369851333,4.953381940282085,12.721862949700936,405.3037489498173,rest
254601.177,44.0846273306306,21.613432988854797,6.583006435991214,-36.062401130938674,-502.3255531523537,rest
254601.181,45.22427225731711,19.05488079930726,8.685943761910345,-87.80974360985967,-369.8040385162802,rest
254601.186,46.30050224985077,15.994679358087888,11.106246845720582,-120.872580576383,349.07036601479774,rest
254601.19,47.29855167785019,12.538011200230406,13.555022930867477,-121.59748823828554,344.6007305879639,rest
254601.195,48.20927804215656,8.81080392707487,15.69940998564283,-83.3400634096934,-308.28852961109243,rest
254601.199,49.03304534517612,4.961070342427829,17.21638542647213,-12.668948495277588,-428.1566847150536,rest
254601.204,49.76925577325538,1.13474058705474,17.785033750507065,64.83221928208188,166.166651972157,rest
254601.208,50.409310849833496,-2.541783780322345,17.100669181275585,116.18501445611514,487.18050685025366,rest
254601.213,50.94411656006282,-5.952851969290284,14.95485326983836,123.90227054879472,59.28900849150716,rest
254601.217,51.37304036039454,-8.98218459546419,11.30909828190957,95.1718353766738,-444.35305743153657,rest
254601.222,51.69904525110949,-11.525569704760995,6.287751029871108,49.12311533314676,-217.8327863963024,rest
254601.226,51.91974797080313,-13.509703362616056,0.1383001477075566,2.373274070308379,448.8945966543562,rest
254601.231,52.03355720841826,-14.883576397176336,-6.754269970539072,-31.3817155064786,292.3166892602261,rest
254601.235,52.05243155229825,-15.598190597042471,-13.844716263296116,-40.79611065286519,-553.6278718482188,rest
254601.24,51.99771972403158,-15.615985645767228,-20.501843486242013,-27.50622093569345,-366.17493596136046,rest
254601.244,51.88510871088526,-14.93824679189144,-26.137438301857507,-10.39184594008422,572.700397758826,rest
254601.249,51.72374697935304,-13.605888199395682,-30.263454808002933,-8.502493386642877,417.7197406706994,rest
254601.253,51.52667451700345,-11.67923183301678,-32.489577420553054,-23.190807330085303,-444.5654538890505,rest
254601.242,51.309846314021954,-9.236991555610482,-32.56347636636126,-42.32833211486659,-372.1788751900576,rest
254601.245,51.08080030173458,-6.392061020235496,-30.440573736946806,-54.74954102841466,319.9164017555637,rest
254601.248,50.83632831414744,-3.2898249070483536,-26.289437281730223,-54.01799092539828,293.690263459138,rest
254601.251,50.57028174433954,-0.0876476719604099,-20.43219596661265,-35.58013075042529,-223.80631804703057,rest
254601.254,50.27690299040636,3.058031411198332,-13.294594251498475,0.0767745021274421,-235.42964276561293,rest
254601.257,49.94604745903504,5.990421450198118,-5.385882616659761,42.31626973219773,71.89743337240827,rest
254601.26,49.562190313727946,8.55765016114935,2.7428188565567986,75.16332172229976,298.258053217374,rest
254601.263,49.11589687360584,10.63877221120298,10.591092708105984,90.0023524627095,98.479955526104,rest
254601.267,48.61408925330454,12.165246117516128,17.778418059461593,88.49392920022231,-571.9890474943124,rest
254601.27,48.07157161165611,13.10722530525771,24.011087071387223,71.00898009014409,-211.7767314241149,rest
254601.273,47.49670951894189,13.44854237700909,29.018224961530542,32.30283929123186,718.4326119741604,rest
254601.276,46.89508150251894,13.192563706638524,32.57138356499168,-24.63744754986736,318.89325474981075,rest
254601.279,46.282836671015815,12.3836103554599,34.544358474525346,-79.83191958607172,-554.3173994308778,rest
254601.282,45.683688934328686,11.09811168529431,34.89317304271164,-111.1208467275853,-456.9694216215116,rest
254601.285,45.11335753978072,9.413430699023683,33.58373900621,-112.25163569052796,428.6070492612881,rest
254601.288,44.57774800156494,7.40133748481424,30.59346642213241,-89.5107740437965,502.79450591483857,rest
254601.291,44.08446102717227,5.14496320195698,25.978458321976337,-49.26133684065075,-425.0329645835136,rest
254601.294,43.6439765971953,2.7374175528048297,19.89109392919205,1.2827791053474271,-410.8492252143656,rest
254601.297,43.25856747665462,0.2593692880738295,12.54059085432193,47.91485800479849,315.4395633974325,rest
254601.3,42.91827331835256,-2.229805318489909,4.186892799500575,75.64146407510535,326.93305167865947,rest
254601.313,42.60847627573597,-4.679617903452493,-4.817193681304111,80.65222350275344,-116.20597273063508,rest
254601.316,42.31518689582546,-7.039801346759811,-14.007348650720049,70.72368692522198,-290.27584206874155,rest
254601.32,42.02084141112529,-9.268029376099523,-22.846994784813152,54.68957001280269,-40.5554669721717,rest
254601.324,41.70157319231437,-11.334582015509204,-30.771520170267973,36.8450008286587,348.7459930572333,rest
254601.328,41.33795295274669,-13.20361565476153,-37.18518848166288,21.86191531315884,155.7423325387969,rest
254601.331,40.92692412274309,-14.813746998819784,-41.4715588040974,15.318398881216924,-583.0452824512752,rest
254601.335,40.47475570156216,-16.09323671244407,-43.10176063557962,12.950588692568363,-270.63530599527314,rest
254601.339,39.981977220285714,-16.989184867156528,-41.77077222291622,-1.1054673576384686,701.5038239699074,rest
254601.343,39.44597699635416,-17.465141539883412,-37.43166707459629,-35.64674440505071,394.04957483687394,rest
254601.346,38.874989065576784,-17.47892175561784,-30.257487326283144,-78.07697402929384,-541.4356478432298,rest
254601.35,38.28659204721018,-16.988013499333594,-20.65313758838673,-106.57756152653756,-489.71027561022095,rest
254601.354,37.6926709477486,-15.978055138088491,-9.299114136053698,-110.15220472105118,398.14736203646567,rest
254601.358,37.096357981111424,-14.468803196809713,2.8938976808592853,-89.77768739086675,478.0983239088813,rest
254601.361,36.502318104301125,-12.49563288735361,14.916138917678111,-48.98022260871691,-346.7685708719485,rest
254601.365,35.9188122500516,-10.104888738475664,25.763885773206123,5.55432825006547,-379.3252664275407,rest
