Label,Delta_mean,Delta_std,Delta_relative,Theta_mean,Theta_std,Theta_relative,Alpha_mean,Alpha_std,Alpha_relative,Beta_mean,Beta_std,Beta_relative,Gamma_mean,Gamma_std,Gamma_relative
left,-2.1220612381103816,32.88031035852251,1.873449089838661,0.6071081563560284,18.800804473203364,-0.535981809823561,0.32826123379126465,15.869818605360193,-0.2898034696789329,0.19372800642682975,79.14844843483758,-0.17103161341365763,-0.13973906969851102,425.91196982666065,0.12336780307749025
left,-16.503375569263714,17.240521892796522,0.881131263907659,-0.3480459899603944,12.997678087836134,0.01858251372543155,-0.7480630637490813,19.976304106540184,0.039939814135446644,-0.5526277049171328,76.7941878344863,0.029505330352592004,-0.5776459331821613,416.9423917535503,0.03084107787887086
left,4.812659697876015,22.60041916346794,0.8668652505749489,0.9176174048682528,12.955716146915105,0.1652829602629313,0.16311615048613443,21.291991733233836,0.029380785582323293,-0.2995192375798198,77.9637817316472,-0.05394996431001283,-0.04207724598653595,414.99322352545187,-0.007579032110190546
left,10.330278876275942,16.93235785896373,0.9766320646001868,-0.698907320167222,13.622067373970335,-0.06607520544548606,0.4090920051320186,22.165885866210658,0.03867585516021854,0.5216902027617236,77.67462084569519,0.04932097050883745,0.015298329488804274,416.39233366580606,0.0014463151762434316
left,-4.196747034541843,10.90086816430488,0.7722519998751123,-0.7281287199958439,16.01167057324088,0.13398445404386447,-0.64868700342514,22.097589281652866,0.11936622140074891,0.09484774190839829,81.17708085305505,-0.017453126855046516,0.04428812532376569,419.921854670143,-0.008149548464679246
left,-3.829348481522668,12.260757764015626,1.069515670938495,0.3832085483134948,14.403719593769697,-0.10702801002219207,0.4792794610319711,25.68654250816538,-0.1338600800648011,-0.5131916638992747,82.70216935672785,0.14333156916474446,-0.10039889009916814,420.25052790582873,0.02804084998375367
left,2.8267940156528377,14.77887010506033,0.7560338941826332,0.267732083118499,13.978827569727315,0.07160568767192622,0.5195956683306278,24.963445161907217,0.13896730159792323,-0.31737328288972655,81.45449336086024,-0.08488236413548231,0.44222940739268046,407.6280163964298,0.1182754806829997
left,2.2464333179898723,14.473482752481067,0.7635729937519853,0.8668929433528112,17.446116574612656,0.29466088965003523,-0.652277717367345,15.258565396479488,-0.2217121894602083,0.06006513595240666,83.63418503771449,0.020416415351397457,0.4208883766818319,404.9043756265861,0.1430618907067904
left,-11.043138369190382,53.739681407200926,0.7749590329445281,-0.42947779613990655,33.71560539431547,0.030138868720172535,0.13698679600042407,20.40797778951729,-0.009613132735059713,-0.20428917171785904,77.04964000297387,0.014336118380731424,-2.7100455212214305,405.0079164462886,0.19017911268962773
left,17.802467461356247,69.2747637685145,1.1749844080599212,-0.4180628631489045,33.48379410256399,-0.02759265516733201,0.18681684949732136,24.411664223023788,0.012330138268681706,0.34534303892701,74.38827886222029,0.02279305871796011,-2.7653272963860265,415.2881675773883,-0.1825149498792311
left,9.047737665830315,54.26874191943491,1.04378659442011,-0.1485214259412866,18.231914588706033,-0.01713408137010208,-0.42527809660153626,19.907919396103512,-0.04906194150716981,0.5025848354368749,69.24398118461885,0.057980385060125976,-0.30833571305354335,435.77772559025846,-0.035570956602964145
left,-26.689087620955405,23.399621029116545,0.9795674757291786,-0.9799158340100258,16.536190901331018,0.0359657734869354,0.2778780101425411,18.190269172414244,-0.010198934666550882,-0.04634343229360971,70.01315657151807,0.0017009393364512577,0.1916810347952176,430.3810315523896,-0.007035253886014506
left,4.203920117206172,29.51053776920329,1.0025604486495092,0.09561393925566897,12.19984967933058,0.02280223010065565,-0.08487651973738564,19.73562986321262,-0.020241545827534343,-0.09114076519869252,83.92710310189693,-0.021735457358924765,0.06966691417521176,424.8503317057914,0.01661432443629417
left,9.406684167908132,21.33838831178506,1.2779239846718198,-0.32213385833185787,12.320222596502596,-0.04376277299088922,-0.6856455235525861,17.08010973153947,-0.09314683515366369,-0.1864772788223766,82.98476318736796,-0.025333452569444956,-0.8515169360425445,428.32023765865284,-0.11568092395782188
left,-2.4147705005824402,13.101735558150173,0.7284901868988147,-1.2244760491583617,14.443328955970115,0.3694010613800952,-0.05158897180337339,17.553510295527712,0.015563408490327512,0.6977896578978882,79.4992776044232,-0.21050982616173386,-0.3217146424109416,429.8102001179053,0.09705516939249646
left,-0.9384424354888166,16.595866974243968,12.470426625087624,0.12481372034319238,16.543990651830505,-1.6585783874247402,0.045776677145936,18.949716957353704,-0.6083001704748926,1.0139947003544272,86.88919069336846,-13.47439760906708,-0.32139609703682814,428.3551119169684,4.2708495418790875
left,-1.5208784519838265,17.594138875315487,1.5821823155087498,0.9572114828433715,15.738999596390196,-0.9957949488870758,-0.11451992872059945,19.63181991901594,0.11913602021168083,0.16266509511741134,87.4975704771957,-0.16922183131045754,-0.44573180063441575,426.08068982197244,0.46369844447710273
left,3.2802768745269733,12.32364470792176,0.8774888027657384,0.5811973674558051,14.818243258502536,0.15547290721090004,0.005308870173272112,17.402167209931733,0.0014201466249872737,0.0631218981365711,83.65528318508437,0.01688539136872338,-0.19165004431705768,428.88859028695197,-0.05126724797034897
left,-1.502517849103116,14.556096846755567,-1.9486888990213531,1.5580123550554372,13.340072461188933,2.020662438484139,0.3275183711683361,14.796557367965542,0.42477459718848953,0.7922503725491464,75.40770137453849,1.0275082636479884,-0.40422285945785563,411.0862172399613,-0.5242564002992637
left,-0.031041849487064788,22.028204143939426,-0.04087859613013448,0.9764973960368996,12.026466549357629,1.2859363515487137,0.6210120465972147,20.36351484340258,0.817802452633315,-0.06642397647806197,46.63645617102822,-0.08747284561558512,-0.7406767981939848,370.89957200008854,-0.9753873624363094
left,9.535913902276913,27.145510961160607,1.1344418256561346,-0.5097025011871769,13.204248955950893,-0.06063685577637338,0.1979355252654485,19.033169724800864,0.02354743771236503,-0.3921120066525301,18.567739762578494,-0.04664768004903798,-0.4262148180314539,347.3131511959261,-0.0507047275430884
left,-2.4565863281490223,28.26503987332052,0.8430388998082973,-0.5558955718017143,18.11075977683936,0.19076943720236836,-0.21198445520884696,11.475580527000739,0.07274775563469903,0.18356978134445717,16.20984434866375,-0.06299655124242513,0.1269310038898983,347.23280052479,-0.04355954140293955
left,-10.319640146753684,19.979783887711292,1.0928843802451451,0.967023617892976,17.313753519141926,-0.10241103297151709,0.31076786261980155,9.755349212917277,-0.032911355251683934,-0.21764256720096792,18.895004603581917,0.02304907523788189,-0.18308140579639753,346.9841585305014,0.019388932740173934
left,1.5902717605151775,18.256874697315812,0.6211553378348306,0.9383604726577124,13.370500590793222,0.36652076134190387,0.24563142489120232,8.302809220679588,0.0959428913343201,-0.011230334231900951,19.17300782686098,-0.0043865345703898145,-0.20284964086102159,344.99770287678723,-0.0792324559406646
left,3.285466878654195,14.635097929467937,1.937710490744734,-1.0462693961038605,13.890714974984117,-0.6170712595361988,-0.5349331927580504,8.222310710340011,-0.3154941741124606,-0.07285812229856697,14.992551862254725,-0.042970437118430446,0.06413446891552693,346.3450173391877,0.037825380022355956
left,-2.18202437315329,14.87301024103038,0.8411573795918311,-0.20638282256474927,12.501099257742766,0.07955934697945498,-0.1083740228914023,11.078601237599122,0.04177753934958132,0.06500997955787435,19.642762422373238,-0.025060959320631068,-0.16230262404895068,345.2720600707491,0.0625666933997637
left,-2.525124179375885,12.424666274713028,1.4561522223209749,0.890766698284252,16.5096568097839,-0.5136745027710767,0.05994774437647954,13.131613299125643,-0.03456980132300501,0.14994030463733787,23.785923466291596,-0.08646541409583582,-0.3096378546940749,339.6974556543645,0.17855749586894243
left,5.032661769700502,14.238675269926821,1.4072907083519632,-1.0934978398324526,20.387349458560987,-0.3057764300521896,0.008524993860915153,11.908517782824477,0.002383856733916252,-0.2625168749477904,21.214732468851803,-0.07340798484091358,-0.10903689786121684,338.72103416263616,-0.03049015019277647
left,0.24828198801135226,18.817599557411555,0.20578967115614974,-0.6515349216702777,18.146403047275502,-0.5400277255357876,0.2857903959321342,10.277443424590608,0.23687868809786805,0.9505285405868047,34.17112009350347,0.7878499659143602,0.37341820315711005,341.80913792343785,0.30950940036740954
left,-2.201498211658671,36.41564309734123,3.3498321503656863,1.1302106027685495,14.707064396634603,-1.7197451234746983,-0.15036800093987363,15.574826352867946,0.2288021681176379,0.42154750945172514,59.205035175834986,-0.6414329080940047,0.14291152668775142,363.3544288056032,-0.21745628691462124
left,7.919672965749371,38.533125788677225,1.0853788928376094,-0.2618247514846224,11.73656825344145,-0.035882675978271564,0.13688541132566226,15.728613372687795,0.018759933248861105,0.0691012129893005,76.8686172901586,0.009470214031870204,-0.5671451590483385,380.3554958459866,-0.07772636414006896
left,-7.295062450268363,25.069932576940975,0.9559797462041087,-1.2025090626948143,12.202058561363334,0.15758251781941085,0.2925612999472278,12.00848500818385,-0.038338626869795514,0.6818683132303367,82.23882124572195,-0.08935527303163544,-0.10783823262277092,379.4874814449039,0.014131635877911337
left,-11.39393815450917,19.42025524211828,0.8982133691886014,-0.35415513518256736,16.118255095633113,0.027918957683817785,-0.504039814105507,17.292052556546867,0.03973475136458706,-0.6825126603867102,75.12431844102969,0.053804223604391806,0.24953268820975483,384.55385446742224,-0.019671301841398134
left,5.813052813478813,16.97769659575919,1.0280781894767201,0.5287484869221093,16.918191750884404,0.09351279002024478,-0.1573121875383986,18.222737462784153,-0.027821737413445666,-0.2887765701343248,75.4793539991019,-0.05107211355427603,-0.24142197127118825,377.05510468586766,-0.04269712852924325
left,7.676731937606299,14.650766884662268,0.8730230568268885,0.09958792447248527,15.276215688562365,0.01132546439717474,0.27498084836757686,16.981126317934574,0.03127172119097964,0.32913999423700724,79.9310421919916,0.03743087634532864,0.41283443000590525,369.10188984047386,0.04694888123962853
left,-3.9875358871259183,16.1912211626542,0.9066887186019975,-0.1028354584827473,12.13557222641594,0.023382798981095854,-0.17701074203779926,17.58063886201264,0.040248827200579596,-0.3376784558064392,74.84328003015948,0.07678156512224348,0.20714998681312569,376.63859324697006,-0.04710190990591644
left,-3.423102918272838,13.080736798217254,0.8509351550409513,0.1403920014295217,12.048765041932167,-0.034899473476309194,0.2767779887297375,18.609858524104308,-0.06880310828354994,-0.28882064995122025,79.18043316555632,0.07179674418590795,-0.7280005624761468,381.021890377442,0.18097068253300003
left,2.145263228203241,11.90977493556791,1.3331617760905052,-0.3998975768654071,16.232705487526516,-0.24851410158868725,-0.2616820476983188,18.76986774317047,-0.16262083780398429,-0.11562098726400905,84.57974588338314,-0.07185201270770147,0.24109185135475109,381.4760837600318,0.14982517600986792
left,3.0057422963017144,13.519573203865857,0.9130480663233744,-0.41330510301432766,16.89601073536455,-0.125548828844419,0.09175085230733426,17.570184560854347,0.027870964981198773,-1.1437830927201507,77.3478451372558,-0.3474446037461202,1.7515819722005987,384.15864598404056,0.532074401285966
left,4.574372211637254,40.07489100872114,1.3211266384958675,-0.18764654547351223,17.682324402094885,-0.05419428904716377,0.682318989952446,16.589282353152456,0.1970608756507665,-1.172624666103819,68.79698664916602,-0.33866629379348095,-0.433941770024858,400.6955996929905,-0.12532693130598907
left,6.280972808585424,41.70046448791964,1.1497247763521097,0.25024751843907656,18.22239026603788,0.04580751755154246,0.3048714768181423,13.049484856404376,0.05580636967919281,0.17176974426097452,68.25289887905181,0.0314422521515398,-1.544838624901135,406.6404203713098,-0.282780915734385
left,-5.430661744914794,21.37143649973191,1.0552256109836828,-0.1805038650300157,17.94186407681018,0.03507349752349619,0.4991626768403417,21.29548820714366,-0.09699172318038832,0.04133384564551551,66.70419737503376,-0.008031531804836923,-0.07577702642215756,406.95670949237547,0.014724146478046292
left,-7.55841050692832,16.855907948248944,0.9213368331584688,-0.34415075005766826,16.81580060091862,0.04195045531022662,-0.471263352587136,22.38204742784996,0.057444919729919136,0.30439886283223067,65.30198619008239,-0.03710487595795599,-0.1343171569451045,411.4960799991952,0.01637266775934127
left,2.6317561109349845,10.244878735246681,0.7706134853874239,0.5421145299754155,9.606705198688093,0.15873840500938444,-0.3788661899516381,16.57688540275296,-0.11093710162616899,0.422815118693333,72.57643573277817,0.12380593738794816,0.19732454713152947,403.7345345129356,0.057779273841412376
left,2.0335186564350307,11.09644172037025,1.6931827528001868,0.20095290923798032,11.292571155735267,0.1673208155578288,0.050685712648081804,15.869723094565439,0.04220279671275309,-0.8477861747010695,70.66207980322697,-0.7058980868082135,-0.23636745940501136,408.4342032890335,-0.1968082782625555
left,0.3577834035941415,12.180130338406137,-0.48441732066326304,-0.11867529833368666,11.841513330967336,0.16067925306264608,-0.46068111226177993,14.99958293505442,0.6237346613628041,-0.17056862902019798,62.94493172074955,0.2309397177989263,-0.34644343997094007,412.9139702585382,0.4690636884388865
left,-1.3140952146424756,10.473645447546367,1.6799744214819632,-0.40570207358235266,11.243540409003822,0.518660367046523,-0.007167245291672897,18.59434207651649,0.009162797815813844,0.8477651252459842,64.29722715610596,-1.083805579662805,0.09698796633483131,403.40598163531195,-0.12399200668149493
left,-5.992845595014784,32.039132762445945,1.259226823968076,0.10299858454209349,17.246252144540023,-0.021642236301572488,0.4763900967540234,23.015300356671208,-0.10009989061030253,0.6206991757941211,69.61782528412024,-0.13042235769014593,0.03361071139430849,388.6939074939725,-0.007062339366055082
left,3.4020580878509605,35.425967283020555,1.20085239625249,-0.17008225525466075,17.54301604749413,-0.060035331116760945,-0.13452935089742574,20.46151397196887,-0.04748593034562643,-0.10353646193974164,68.77030320408933,-0.03654611567740236,-0.1608740042856307,392.6606015893698,-0.05678501911270017
